sample_index,Class_0,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,predicted_label
3047,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
9936,-30,-30,7,-30,-30,-30,5,-30,-30,-30,2
9041,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
8717,30,-30,-30,-30,-30,-30,-24,-30,-30,-30,0
9695,-30,-30,-30,-30,-28,-30,30,-30,-30,-30,6
6582,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
6730,-30,-30,-30,-30,-30,-30,18,-30,-30,-30,6
9868,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
7628,-30,-30,-30,-30,-5,-30,-30,-30,-30,-30,4
5188,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
2274,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
130,-30,-30,-30,-30,-30,-6,-30,-30,-30,-30,5
1470,-30,-30,17,-30,-30,-30,-30,-30,-30,-30,2
3995,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
8167,-30,-30,-30,-21,-30,-30,-30,-30,-30,-30,3
6447,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
53,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
8987,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
4836,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
1897,-30,-30,-30,-30,-11,-30,-9,-30,-30,-30,6
3503,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
2136,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
148,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
4566,-30,-30,-30,-30,-30,-30,-14,-30,-30,-30,6
2310,-30,-30,30,-30,-30,-30,-4,-30,-30,-30,2
8344,-30,-30,-12,-30,5,-30,-3,-30,-30,-30,4
9500,-30,-30,-11,-30,7,-30,-30,-30,-30,-30,4
1615,-30,-30,2,-30,-30,-30,-30,-30,-30,-30,2
1600,-30,-30,-30,-30,-3,-30,-30,-30,-30,-30,4
1096,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
4608,-30,-30,30,-30,-30,-30,-2,-30,-30,-30,2
6960,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
277,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
5570,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
3511,-30,-30,-30,-30,-30,-30,-30,-6,-30,-30,7
576,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
4727,-30,-30,-30,-30,-30,-30,-22,-30,30,-30,8
5606,-30,-30,-30,-30,-5,-30,-27,-30,-30,-30,4
3969,-30,-30,-30,-30,-30,20,-30,-30,-30,-30,5
4481,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
9256,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
3118,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
29,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
342,-30,-30,-30,21,-30,-30,-30,-30,-30,-30,3
476,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
731,30,-30,-30,-30,-30,-30,-12,-30,-30,-30,0
6563,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
406,-30,-30,15,-30,-30,-30,17,-30,-30,-30,6
9673,-30,-30,30,-30,-30,-30,0,-30,-30,-30,2
7935,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
7154,-30,-30,-30,-30,30,-30,-19,-30,-30,-30,4
2911,30,-30,-30,-30,-30,-30,-27,-30,-30,-30,0
6610,-30,-30,-30,-30,-30,-30,20,-30,-30,-30,6
7431,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
70,-30,-30,-30,-30,-30,-30,-15,-30,-30,-30,6
5461,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
1992,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
2441,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
7991,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
8823,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
895,-30,-30,-30,-30,-30,-30,-30,-30,16,-30,8
3501,-30,-30,10,-30,-30,-30,-6,-30,-30,-30,2
496,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
5142,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
7876,-30,-30,-30,-30,-23,-30,-30,-30,-30,-30,4
2355,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
4244,-30,-30,-30,-30,-30,-30,-30,-11,-30,-30,7
5492,24,-30,-30,-30,-30,-30,-10,-30,-30,-30,0
3937,-30,-30,-13,-30,-30,-30,30,-30,-30,-30,6
138,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
6792,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
249,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
3448,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
877,-30,-30,-30,-30,-30,-30,-30,-18,-30,-30,7
4814,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
8708,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
7976,-30,-30,-30,-30,-30,0,-30,-30,-30,-30,5
99,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
726,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
7053,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
7999,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
2319,30,-30,-30,-30,-30,-30,-22,-30,-30,-30,0
6580,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
7206,-30,-30,-30,-30,-30,-30,-9,-30,-30,-30,6
2472,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
9611,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
9119,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
9196,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
9491,-30,-30,-30,-30,-30,-30,-30,-30,-30,22,9
5470,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
5466,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
3359,-30,-30,-30,-30,-30,-30,-30,-5,-30,-30,7
2403,-13,-30,-30,-23,-30,-30,-30,-30,-30,-30,0
3032,-30,-30,-21,-30,-30,-30,-2,-30,-30,-30,6
3860,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
5488,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
6929,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
7605,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
8450,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
7573,-30,-30,-30,-30,-30,-30,2,-30,-30,-30,6
8171,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
7848,-30,-30,-30,-30,-30,-30,-13,-30,-30,-30,6
3411,-30,-30,-4,-30,-30,-30,-28,-30,-30,-30,2
7900,-30,-30,-30,-30,-17,-30,13,-30,-30,-30,6
7938,-30,-30,-7,-30,-30,-30,-11,-30,-30,-30,2
1397,-30,-30,-30,-30,-30,-30,-3,-30,-30,-30,6
2411,-30,4,-30,-30,-30,-30,-30,-30,-30,-30,1
4104,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
950,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
9743,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
8395,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
8686,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
85,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
483,-30,-30,30,-30,-30,-30,-3,-30,-30,-30,2
7382,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
6696,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
5648,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
7495,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
7530,-30,-30,26,-30,-30,-30,7,-30,-30,-30,2
2637,-30,-30,-30,-30,-24,-30,2,-30,-30,-30,6
5924,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
1100,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
9958,-30,-30,-15,-30,-27,-30,-30,-30,-30,-30,2
5720,-30,-30,-30,-30,-30,-30,-30,-30,-16,-30,8
1662,-30,-30,-30,-30,-30,-26,-30,-30,-30,-30,5
5967,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
8042,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
222,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
4369,-30,-30,-30,-30,-30,-16,-30,16,-30,-30,7
8866,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
3197,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
8313,-30,-30,-30,-30,30,-30,-27,-30,-30,-30,4
2427,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
8010,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
2833,-30,-30,-30,-30,-20,-30,-30,-30,-30,-30,4
5419,-30,-30,-30,-30,-30,-29,-30,-12,-30,-30,7
3730,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
4268,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
9561,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
6440,-30,-30,30,-30,29,-30,-30,-30,-30,-30,2
4524,4,-30,-30,-30,-30,-30,-7,-30,-30,-30,0
832,-30,-30,-30,-30,-30,-30,-3,-30,-30,-30,6
6280,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
186,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
3057,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
1420,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
1292,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
2054,-30,1,-30,6,-30,-30,-30,-30,-30,-30,3
2412,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
7488,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
1341,-30,-30,-30,26,-30,-30,-30,-30,-30,-30,3
3547,-30,-30,-30,-23,-28,-30,-30,-30,-30,-30,3
4660,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
3582,-30,-24,-30,30,-30,-30,-30,-30,-30,-30,3
8885,-30,-30,-30,-30,-30,-30,-19,-30,-30,-30,6
660,-30,-30,-30,-30,-20,-30,15,-30,-30,-30,6
1943,-23,-30,-30,-30,-30,-30,3,-30,-30,-30,6
4107,-30,-30,-30,-30,30,-30,-9,-30,-30,-30,4
9718,30,-30,-30,-30,-30,-30,-11,-30,-30,-30,0
3579,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
75,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
4632,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
2597,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
7452,-30,-30,-30,-20,-30,-30,-30,-30,-30,-30,3
3038,-30,-30,-30,-30,30,-30,-30,-30,2,-30,4
6245,30,-30,-30,-30,-30,-30,-6,-30,-30,-30,0
9725,-30,-30,-30,-30,-30,-30,-30,-6,-30,-30,7
2951,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
1167,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
1974,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
5879,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
9880,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
6027,-30,-30,-30,-30,-30,-30,-30,-30,28,-30,8
4545,-30,-30,-30,-30,-30,1,-30,30,-30,-30,7
1770,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
5476,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
2738,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
8938,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
2113,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
8141,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
8374,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
8284,-30,-30,-30,-30,-30,-11,-30,-30,-3,-30,8
7761,-30,-30,-30,-30,-30,-30,-28,-30,-30,-30,6
2111,-30,26,-30,-30,-30,-30,-30,-30,-30,-30,1
1142,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
2734,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
8554,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
5249,-30,-30,-30,9,-30,-30,-30,-30,-30,-30,3
2035,-30,-30,30,-30,-30,-30,-2,-30,-30,-30,2
4134,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
7089,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
2163,-30,-30,-30,-30,-30,-30,-30,-30,16,-30,8
8541,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
6861,-30,-30,-30,-30,-30,-30,-13,-30,-30,-30,6
712,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
2152,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
9032,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
9847,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
6203,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
5607,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
4417,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
7205,-30,-30,30,-30,-30,-30,-8,-30,-30,-30,2
6753,-30,-30,-30,-30,-30,-30,-30,-30,-30,23,9
1536,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
961,-30,-30,-30,-30,-30,2,-30,30,-30,-30,7
5668,-30,-30,-30,-30,-30,-30,12,-30,-30,-30,6
5102,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
7875,-30,-30,30,-30,-30,-30,-12,-30,-30,-30,2
7890,-30,-30,-30,-30,-30,-17,-30,18,-30,-30,7
1908,-30,-30,-30,-12,-30,-30,-30,-30,-30,-30,3
1532,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
5389,-30,-30,-30,6,-30,-30,-30,-30,-30,-30,3
2947,-30,-30,-30,-30,-30,-30,-18,-30,30,-30,8
4507,-30,-30,30,-30,-30,-30,-9,-30,-30,-30,2
1514,-30,-30,29,-30,-26,-30,-25,-30,-30,-30,2
5847,-17,-30,-30,-30,-30,-30,-9,-30,-29,-30,6
181,-30,-30,-30,-30,-30,-30,-30,-30,-30,5,9
7650,-30,-30,-30,12,-30,-30,-30,-30,-30,-30,3
1980,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
3482,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
8373,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
400,-30,-30,-30,-30,-30,-30,-30,-30,-7,-30,8
5560,-30,-30,27,-30,-30,-30,-20,-30,-30,-30,2
8457,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
8661,-30,-30,-30,-30,1,-30,-30,-30,-30,-30,4
2910,-30,-30,14,-30,-30,-30,-19,-30,-30,-30,2
7974,13,-30,-30,-30,-30,-30,-13,-30,-30,-30,0
522,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
8330,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
1202,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
202,-30,-30,-30,-30,6,-30,-30,-30,-30,-30,4
5963,-30,-30,-30,-30,0,-30,-3,-30,-30,-30,4
4171,-30,-30,-19,-30,-30,-30,-30,-30,-30,-30,2
6722,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
3580,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
7695,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
5619,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
3714,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
5696,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
2213,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
8419,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
2301,-30,-30,-30,-30,30,-30,0,-30,-30,-30,4
5343,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
9748,-30,-30,-30,-30,30,-30,19,-30,-30,-30,4
6782,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
6984,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
8460,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
7503,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
4824,-30,-30,-30,-30,-30,-30,15,-30,-30,-30,6
4001,30,-30,-30,-30,-30,-30,-22,-30,-30,-30,0
8416,-30,-30,-30,-30,29,-30,-30,-30,-30,-30,4
8896,-30,-30,-30,-30,-30,-4,-30,-30,-30,-30,5
3186,-30,-30,-11,-30,30,-30,-30,-30,-30,-30,4
6396,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
2813,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
9353,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
9056,-30,-30,-30,22,-30,-30,-30,-30,-30,-30,3
137,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
4416,-30,-30,-30,-30,30,-30,-25,-30,-30,-30,4
9973,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
6381,-30,-30,-30,-30,-30,-30,-29,-30,30,-30,8
1602,-30,-30,30,-30,-30,-30,-20,-30,-30,-30,2
1534,-30,-30,-30,-30,-30,-30,-18,-30,30,-30,8
3002,-30,-30,-30,-22,-30,-30,-3,-30,-30,-30,6
1474,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
7376,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
8952,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
769,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
5186,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
6255,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
5957,30,-30,-30,-30,-30,-30,-3,-30,-30,-30,0
2162,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
5244,-30,-30,30,-30,-30,-30,-25,-30,-30,-30,2
2891,-30,-30,-30,-30,-30,-30,-30,-30,-30,22,9
515,-21,-30,-30,-30,-30,-30,-10,-30,-30,-30,6
3817,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
394,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
5213,-15,-30,-30,-30,-30,-30,-21,-30,-30,-30,0
2065,-30,-30,-30,-30,-16,-30,-30,-30,-30,-30,4
4160,-30,-30,12,-30,30,-30,-30,-30,-30,-30,4
3210,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
3701,-30,-30,-30,-30,-30,-30,-21,-30,-30,-30,6
4452,-30,-30,-30,-30,-22,-30,30,-30,-30,-30,6
33,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
9883,30,-30,-30,-30,-30,-30,-27,-30,-30,-30,0
9629,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
2926,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
6371,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
1224,-30,-30,-30,-30,-22,-30,30,-30,-30,-30,6
6900,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
4094,-30,-30,-30,-30,-26,-30,-30,-30,-22,-30,8
271,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
8009,-30,-30,-30,-2,-30,-30,-29,-30,-30,-30,3
3865,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
226,-30,30,-30,-26,-30,-30,-30,-30,-30,-30,1
6489,-30,-30,-30,-30,-27,-30,-14,-30,-30,-30,6
5345,30,-30,-30,-30,-30,-30,-27,-30,-30,-30,0
7208,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
2918,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
5713,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
3053,-30,-30,-30,-30,27,-30,-16,-30,-30,-30,4
1492,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
6074,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
6851,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
2727,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
1812,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
550,-30,-30,-30,-1,-30,-30,-30,-30,-30,-30,3
9703,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
9369,-30,-30,12,-30,-30,-30,30,-30,-30,-30,6
5902,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
3153,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
7494,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
7467,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
8948,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
7162,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
1476,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
5657,-30,-30,10,-30,-30,-30,28,-30,-30,-30,6
7239,-30,-30,-30,-30,-30,-30,5,-30,-30,-30,6
3234,-30,-30,-30,-30,-5,-30,-30,-30,-30,-30,4
6738,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
3089,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
8426,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
6266,-30,-30,-30,-30,-30,-30,-30,-21,-30,-30,7
6604,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
272,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
9483,24,-30,-30,-30,-30,-30,-12,-30,-30,-30,0
4144,-30,29,-30,-20,-30,-30,-30,-30,-30,-30,1
3340,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
9333,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
6622,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
6341,-23,-30,-30,-30,-30,-30,-30,-30,-11,-30,8
9283,-30,-30,-30,3,-30,-30,-30,-30,-30,-30,3
9036,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
8066,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
7550,-30,-30,-30,-30,-30,-30,-30,-30,3,-30,8
86,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
8521,-30,-19,-30,-30,-30,-30,30,-30,-30,-30,6
2443,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
8184,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
2487,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
9814,-30,-30,-30,-30,-30,-30,-30,-30,-30,-15,9
3551,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
9109,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
4426,-30,-30,23,-30,-30,-30,-30,-30,-30,-30,2
1281,-11,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
5515,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
2843,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
2506,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
4089,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
714,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
9831,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
1271,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
2795,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
9876,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
5509,-30,-30,-4,-30,-30,-30,8,-30,-30,-30,6
9078,-30,-30,-29,-30,-17,-30,-30,-30,-30,-30,4
4512,-30,-30,-30,-30,-30,-30,-16,-30,30,-30,8
1477,-30,-30,13,-30,-30,-30,-26,-30,-30,-30,2
9856,-30,-30,-30,-30,-30,-30,-6,-30,-30,-30,6
9591,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
3393,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
3847,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
9690,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
8198,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
912,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
2185,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
7451,-30,-30,30,-30,-30,-30,-25,-30,-30,-30,2
7820,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
1136,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
3220,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
634,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
530,-30,-30,12,-30,-26,-30,-19,-30,-30,-30,2
958,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
598,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
9568,-30,-30,30,-30,-30,-30,-28,-30,-30,-30,2
3517,-30,26,-30,-30,-30,-30,-30,-30,-30,-30,1
7629,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
1940,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
8436,-30,-30,-30,-30,-30,0,-30,-30,-29,-30,5
433,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
6810,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
294,-30,-30,-30,-30,-30,-30,-30,-30,-30,-9,9
6760,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
3457,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
1907,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
2150,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
390,-30,-30,13,-30,-30,-30,-5,-30,-30,-30,2
2496,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
419,-30,-30,-30,-30,-30,23,-30,-30,-30,-30,5
2975,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
6080,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
5073,-30,-30,-30,-30,30,-30,30,-30,-30,-30,4
3072,-30,-30,-30,-30,-12,-30,-2,-30,-30,-30,6
487,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
7327,-30,-30,-30,-30,-30,-30,-25,-30,2,-30,8
2634,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
5790,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
1141,-30,-30,-24,-30,-30,-30,7,-30,-30,-30,6
5297,-30,-30,-18,-30,-30,-30,-23,-30,-30,-30,2
1852,-30,-30,-30,-30,-30,-30,-30,-30,-14,-30,8
4138,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
1459,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
4598,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
2569,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
9358,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
5865,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
2697,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
6079,-30,-30,-30,-30,-30,23,-30,-30,-30,-30,5
4691,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
